cust_id,income,age,years_with_bank,nbr_children,gender,marital_status,postal_code,state_code
13625420,43900.0,37,7,3,F,2,10152,NY
23179347,0.0,19,7,0,M,1,96802,HI
14994738,14462.8,50,10,2,M,1,44101,OH
31343135,26243.0,82,2,0,M,2,53206,WI
23177307,2521.2,32,5,2,F,2,93776,CA
27250820,44724.0,63,5,0,M,2,60639,IL
25892554,19434.3,61,8,2,F,3,60606,IL
13633820,13497.0,62,2,1,F,2,80228,CO
14990536,29995.9,70,5,2,M,2,37228,TN
28618527,0.0,15,7,1,M,1,64132,MO
20450415,39012.0,39,6,4,F,4,97297,OR
23174247,18539.5,41,7,0,M,2,37215,TN
21810944,51584.0,50,3,3,F,4,43630,OH
25897589,9983.0,40,7,3,M,4,92811,CA
13625090,3093.0,83,3,1,M,2,46260,IN
28626906,0.0,16,1,1,M,1,43630,OH
23178752,0.0,22,3,0,F,1,21207,MD
14987577,0.0,19,4,2,F,1,94164,CA
17713020,64650.3,58,5,2,F,2,60639,IL
28626885,1544.1,20,5,1,M,1,43630,OH
16359036,8251.1,61,11,4,F,4,60666,IL
17723134,10076.3,37,4,4,F,4,78429,TX
16358220,1544.1,22,7,3,M,1,43630,OH
31356406,153939.0,58,8,0,F,2,46240,IN
21800256,76484.2,33,6,4,M,4,74155,OK
13629330,19823.0,56,6,2,M,2,97237,OR
17718402,56312.1,26,3,5,F,2,95137,CA
23173856,66827.3,56,2,2,M,2,60607,IL
19080012,84338.8,42,2,5,F,2,90105,CA
13629900,0.0,17,2,1,F,1,77140,TX
23163639,21771.4,61,7,1,F,2,90112,CA
29993326,37103.0,24,9,0,F,1,55113,MN
14998137,32473.1,50,6,2,F,1,10105,NY
16352304,0.0,16,8,3,M,1,89194,NV
28619745,15494.8,44,3,4,M,4,95184,CA
23178769,61588.2,62,8,0,M,2,23463,VA
20452245,13906.5,33,8,2,M,2,20271,DC
29985780,0.0,21,6,0,F,1,77140,TX
29982150,22514.8,23,8,0,F,1,94174,CA
25889305,5555.8,63,7,2,F,2,77083,TX
17719052,25114.7,20,6,2,M,2,75328,TX
24537870,103901.4,59,7,3,M,4,10229,NY
17716543,10414.3,78,5,2,F,2,19117,PA
28615461,718.0,29,8,1,F,1,45471,OH
27266840,65400.0,53,5,1,F,4,77061,TX
25906025,4714.8,37,4,2,M,2,43272,OH
28615440,782.5,72,2,1,F,2,85724,AZ
29977662,7266.6,66,6,0,F,3,85216,AZ
29979334,12865.6,88,8,0,F,1,33653,FL
27254400,37612.0,19,6,0,M,1,60665,IL
29996340,40458.0,43,13,2,F,2,33237,FL
19082658,20847.4,44,4,5,M,2,73179,OK
23169793,59139.4,63,9,1,M,4,78707,TX
31357073,0.0,15,7,0,F,1,02149,MA
27261740,6800.0,18,5,0,F,1,74186,OK
17713033,29070.6,59,6,2,M,2,60639,IL
28623819,0.0,16,8,1,F,1,73130,OK
21803920,29666.0,82,5,1,M,2,53206,WI
29985164,6287.6,88,8,0,M,4,92505,CA
13628100,0.0,18,3,1,F,1,46232,IN
24540966,7644.6,57,5,3,F,2,48202,MI
31356705,6456.1,54,2,0,F,2,55422,MN
28613949,12873.0,51,1,3,M,2,87194,NM
17718987,38223.9,32,9,4,M,4,90176,CA
14989975,75826.3,54,4,3,M,3,63152,MO
13627080,15246.0,30,5,1,M,1,10164,NY
29982920,0.0,20,12,0,F,1,90105,CA
23164285,12039.5,39,5,0,F,2,37229,TN
24532074,0.0,17,7,2,M,1,97248,OR
28612500,11908.7,41,1,1,M,1,75370,TX
21806080,0.0,13,8,1,M,1,97254,OR
16360332,5461.7,37,7,5,F,4,97297,OR
21810688,244719.8,51,4,3,M,2,60607,IL
20451810,12180.0,70,7,2,F,4,10194,NY
24526404,0.0,19,2,2,F,1,19152,PA
14997620,24605.9,34,4,2,F,1,48206,MI
25890502,8669.5,49,6,2,F,3,48208,MI
24532236,33768.0,50,5,2,F,1,10230,NY
28629363,3753.8,19,4,1,F,1,90029,CA
24533010,25021.8,78,6,2,F,2,10167,NY
21801184,69583.8,31,4,3,F,2,10161,NY
20450565,5326.5,32,6,4,F,2,93776,CA
27251540,172110.0,50,2,2,M,3,19152,PA
13634010,9999.0,45,5,1,M,2,10208,NY
14989788,16770.6,31,6,2,M,1,10164,NY
27256760,42920.0,53,4,0,F,2,85068,AZ
17714619,37739.0,40,7,2,M,1,77151,TX
21800816,60021.0,27,9,1,F,1,28243,NC
13627810,31013.0,32,2,1,M,1,28208,NC
16352988,3656.5,36,5,5,F,3,37204,TN
29985934,0.0,22,7,0,F,1,19136,PA
14994089,0.0,17,2,2,F,1,96849,HI
23170439,3565.6,89,5,0,M,2,77168,TX
25897228,14799.7,40,4,0,M,1,10019,NY
29981732,86640.4,29,8,1,M,3,60605,IL
31352335,14697.0,41,1,0,M,2,07171,NJ
20439570,10512.0,45,2,3,F,4,92705,CA
13629520,7633.0,54,4,1,F,2,98186,WA
24536880,33386.4,40,8,2,F,1,90024,CA
13634740,3339.0,21,6,1,F,1,94239,CA
21809744,23392.2,23,5,3,M,2,78734,TX
23164319,17359.5,49,5,1,M,2,98133,WA
31347643,42267.1,36,6,2,F,2,77089,TX
23172496,20572.2,59,5,2,M,2,78738,TX
20447175,9585.0,46,3,2,M,2,07171,NJ
28624932,1429.9,61,1,1,F,1,85205,AZ
25902833,510.0,31,4,0,F,1,60640,IL
13625930,11725.0,31,1,1,M,1,10210,NY
19086074,48797.0,41,1,3,M,4,76160,TX
25887253,1255.0,76,3,0,M,2,90159,CA
16360080,0.0,16,8,3,M,1,90106,CA
20443320,84399.0,49,6,7,M,3,97248,OR
20450355,28561.5,43,10,5,M,2,94180,CA
31353025,0.0,16,1,0,F,1,92817,CA
24541038,28339.2,52,0,4,F,2,10160,NY
31346907,226701.8,43,3,1,F,3,60650,IL
23176389,12905.0,73,9,0,F,4,85049,AZ
28624869,6405.0,58,8,3,F,2,78738,TX
23166988,18440.8,62,8,1,M,2,94103,CA
21809456,0.0,15,3,1,M,1,78738,TX
28633311,0.0,15,7,1,M,1,96802,HI
24541812,73924.2,59,7,2,M,1,10149,NY
27251900,58482.0,58,7,2,F,2,77083,TX
23166172,26100.3,60,6,1,M,2,10079,NY
31347620,0.0,17,2,0,F,1,10047,NY
27259200,115284.0,59,11,1,M,2,28223,NC
25889514,6951.3,56,3,0,F,1,85008,AZ
21808272,0.0,16,4,1,M,1,90095,CA
16358976,1502.3,68,8,3,M,2,43653,OH
17718506,3715.4,79,6,2,M,4,92505,CA
23179058,2370.7,25,6,0,F,1,94239,CA
19085010,80812.2,58,8,2,M,4,10229,NY
17718220,0.0,13,5,2,F,1,10047,NY
28614894,3788.4,28,7,3,F,2,10165,NY
14994815,16831.1,71,9,2,M,2,64115,MO
21807536,80704.0,60,3,1,F,2,98162,WA
23175590,0.0,21,2,0,M,1,77105,TX
19088230,8285.2,30,9,2,M,2,94260,CA
20452185,49092.0,58,5,2,M,3,10091,NY
29982172,0.0,20,5,0,F,1,94174,CA
27262540,0.0,16,3,0,F,1,23541,VA
23162925,4473.0,82,8,0,F,1,60613,IL
13634610,23108.0,70,10,1,F,2,55177,MN
20448330,8184.0,68,5,2,M,4,94127,CA
21805168,112790.6,48,11,1,M,1,15273,PA
31354405,59402.1,75,5,0,F,2,38177,TN
28628880,1589.9,24,3,2,F,4,38168,TN
21806432,48776.0,48,8,1,F,1,10230,NY
23168450,6362.3,91,7,0,M,4,89149,NV
31344331,41197.6,32,2,3,F,2,98165,WA
28620417,1990.8,43,3,3,M,2,97254,OR
28623231,18952.1,56,6,1,M,4,10145,NY
14998115,11567.6,43,3,3,M,4,92510,CA
29979070,74976.0,54,7,0,F,1,77287,TX
25891262,9428.4,60,7,1,F,4,77076,TX
27257440,34198.0,47,9,2,F,3,90141,CA
13629510,24090.0,68,8,1,M,2,40564,KY
14990855,5088.6,80,10,2,F,3,10105,NY
14994199,9896.7,25,4,4,M,2,78734,TX
20446635,13495.5,28,4,4,M,2,78734,TX
29985186,9917.6,74,9,0,F,1,28220,NC
24534666,14862.6,31,8,2,F,2,19150,PA
19078192,44891.0,49,9,2,M,2,10104,NY
28613277,0.0,14,6,1,F,1,10181,NY
23177868,0.0,22,3,0,M,1,43688,OH
24536664,58591.8,49,7,7,M,2,94150,CA
28621719,9926.1,55,5,2,M,4,10047,NY
25895195,2206.5,44,7,2,F,2,93702,CA
17722393,25342.2,42,9,2,F,1,10098,NY
17720313,68773.9,36,3,2,F,3,77044,TX
24541884,4759.2,25,2,3,M,2,78468,TX
21804960,0.0,17,5,1,F,1,46232,IN
25896316,1098.0,84,11,0,F,2,53268,WI
24525774,139179.6,38,6,4,M,2,10152,NY
13626040,28204.0,41,1,1,F,1,90152,CA
25903004,3447.4,33,7,0,F,1,40261,KY
19086592,25852.4,32,2,3,M,3,74194,OK
31343572,59737.9,57,7,1,M,2,94103,CA
27253480,0.0,16,3,0,M,1,77036,TX
27269100,74942.0,55,7,1,F,2,21207,MD
19088916,37587.2,68,2,1,F,2,77292,TX
21805040,0.0,17,5,1,M,1,60654,IL
25903574,6695.0,60,7,1,M,2,85734,AZ
23163367,16390.4,32,7,0,F,1,28243,NC
25899679,3594.8,56,3,0,F,1,63166,MO
19084674,36556.8,37,7,1,M,2,37215,TN
31353991,36165.2,41,1,0,F,1,92176,CA
13632890,19300.0,58,8,2,M,2,93769,CA
24541596,76557.6,41,9,4,M,2,80268,CO
21815072,374808.2,58,8,1,M,2,77034,TX
23178497,5090.0,44,10,0,F,1,85726,AZ
25902472,7802.2,60,7,1,F,2,93769,CA
23169504,20635.4,40,6,3,M,2,10086,NY
31337799,64533.4,32,2,2,F,4,10070,NY
16360596,4567.7,67,7,3,M,2,80228,CO
27266080,29560.0,88,10,0,F,4,90180,CA
20440410,44757.0,41,8,4,F,2,30305,GA
13627750,12072.0,70,10,1,F,2,37228,TN
16352316,550.2,25,4,3,M,1,19107,PA
21813072,47257.6,68,11,1,F,4,85049,AZ
31353255,16911.9,19,4,0,M,1,43630,OH
21804752,46571.2,32,5,4,F,2,98165,WA
13625710,6108.0,20,5,1,M,1,87194,NM
19082714,0.0,15,7,1,M,1,73179,OK
16351092,5656.6,67,7,3,F,1,44114,OH
23173805,10863.7,74,8,0,M,2,64115,MO
16350684,4049.2,43,3,7,M,4,94654,CA
25905284,1160.0,31,7,1,F,2,38140,TN
28631400,10344.2,50,10,1,F,2,10208,NY
20448810,19975.5,24,6,2,F,1,60666,IL
16355904,5152.1,43,3,3,F,1,85036,AZ
29992072,36128.4,37,7,3,M,2,64105,MO
13627830,16168.0,50,10,1,M,1,79917,TX
31355762,67932.8,43,3,0,F,2,92508,CA
29995416,18262.2,87,7,0,M,1,46214,IN
21805648,68913.0,50,3,2,F,2,07117,NJ
25896962,0.0,22,4,0,F,1,19136,PA
24526134,26479.8,75,3,2,M,2,60647,IL
19086830,76598.2,56,6,2,F,2,85734,AZ
28621446,1360.6,66,6,1,F,2,45246,OH
14997411,10998.9,46,6,2,M,2,10208,NY
23173414,28876.4,35,1,2,M,3,60651,IL
27251760,12708.0,66,8,0,M,2,98137,WA
23172598,7983.2,77,3,0,F,2,55174,MN
25889191,5828.1,69,6,0,F,2,98137,WA
17717531,102774.1,53,9,2,M,3,38132,TN
16358796,7862.0,65,5,3,M,2,10079,NY
24532128,80564.4,55,2,3,F,2,10126,NY
20442240,17877.0,24,6,2,F,1,40230,KY
28619997,1698.5,85,5,1,M,1,53264,WI
23171374,18718.4,46,2,2,M,2,46261,IN
17715308,47789.3,51,8,3,M,2,10079,NY
28629846,15936.9,41,1,1,M,3,90173,CA
21806256,0.0,15,10,1,F,1,97248,OR
20440200,12423.0,78,5,2,F,2,92149,CA
13627540,12158.0,36,6,4,F,4,92804,CA
19077366,0.0,14,6,1,F,1,90750,CA
25887538,2950.7,62,9,2,M,2,90785,CA
29991170,56819.4,80,10,0,F,2,38177,TN
20447010,29467.5,44,8,4,M,2,92821,CA
19079690,12738.6,29,8,1,M,1,35236,AL
16352880,570.2,64,4,3,M,2,19160,PA
19075896,20099.8,78,8,1,F,2,60647,IL
23164234,22362.2,30,5,1,F,3,90120,CA
31349230,10175.2,18,3,0,M,1,80243,CO
31340237,73949.6,32,2,0,F,2,77210,TX
17719689,71579.3,26,3,2,M,1,21254,MD
16349820,4764.9,28,7,3,F,1,10140,NY
25900933,2074.6,78,5,0,M,2,60624,IL
21813920,17420.0,23,5,1,M,1,10083,NY
20438280,12007.5,38,5,4,F,3,92513,CA
28628313,8251.1,59,9,2,F,4,60666,IL
23170167,17103.9,72,8,0,M,2,40564,KY
21815184,78689.0,34,7,1,F,1,94608,CA
13628230,43381.0,49,9,1,M,1,15273,PA
13633450,54713.0,56,6,2,F,2,85734,AZ
21814816,96683.6,36,9,1,M,1,87137,NM
21804416,70899.4,68,6,1,M,2,37228,TN
17718688,26232.7,45,12,3,F,2,68180,NB
20448495,56157.0,67,4,2,M,2,10079,NY
13633490,7617.0,44,4,3,M,2,02149,MA
21814000,28610.4,72,5,1,F,2,53244,WI
13631410,18920.0,52,2,1,F,1,63166,MO
14995508,39860.7,43,3,2,M,1,02189,MA
16355976,0.0,20,5,3,F,1,19136,PA
14988105,29257.8,59,8,2,M,2,94161,CA
24540156,58860.0,55,3,3,F,4,77061,TX
27264600,11880.0,28,5,1,F,2,40214,KY
16354344,0.0,18,8,3,M,1,90105,CA
27252120,73172.0,51,3,0,F,1,85008,AZ
16359972,6521.3,58,8,5,M,2,55113,MN
23172020,34420.1,51,7,5,M,2,14622,NY
19079970,3204.6,35,5,1,F,2,78404,TX
14996179,21230.0,59,9,3,M,2,93769,CA
19077604,26626.6,71,1,1,F,4,19138,PA
16350876,8567.6,39,9,5,M,2,10161,NY
21811632,38893.4,21,3,1,M,1,14669,NY
29980192,44787.6,47,7,0,F,1,20353,DC
31348103,12661.5,18,3,0,F,1,28223,NC
23166920,31020.6,73,9,0,M,2,90067,CA
16360500,2310.8,75,5,3,F,2,53244,WI
24536646,37566.0,50,8,7,F,2,94150,CA
25893770,2077.3,23,5,0,F,1,15279,PA
29976276,0.0,20,12,0,M,1,94654,CA
21802128,28126.8,28,7,3,F,2,10138,NY
17718337,0.0,12,4,2,M,1,92178,CA
19078948,41410.6,44,4,1,M,1,94256,CA
14993077,24680.7,66,6,2,M,2,78277,TX
27257500,17362.0,68,10,0,F,2,35233,AL
13630100,4424.0,19,4,1,M,1,80243,CO
17713748,0.0,11,3,2,F,1,77083,TX
27257540,18960.0,42,4,2,M,2,97254,OR
21804288,0.0,16,4,1,M,1,60606,IL
13624960,0.0,14,3,1,M,1,77058,TX
24541578,3567.6,30,7,2,M,1,94606,CA
16358988,12995.8,55,5,5,F,2,90174,CA
19079802,38224.2,60,10,2,F,3,02171,MA
29986550,0.0,19,11,0,F,1,46261,IN
25905512,5175.4,62,9,0,M,1,90195,CA
13633360,33905.0,53,3,1,M,2,55422,MN
19077884,0.0,16,8,1,F,1,63137,MO
21812320,0.0,16,4,1,M,1,77105,TX
29975660,86350.0,62,12,0,F,1,10259,NY
31346263,29187.0,55,5,0,M,2,85048,AZ
31350219,126640.3,30,0,0,M,1,21254,MD
28619535,1910.8,29,8,1,M,1,35236,AL
14994562,44738.1,32,2,4,M,3,60651,IL
20445795,82591.5,35,2,2,M,1,21254,MD
31346976,66847.2,35,5,3,M,2,10086,NY
28625121,11109.6,41,1,1,F,3,77044,TX
19081104,12005.0,53,3,2,F,2,77095,TX
21812848,46475.0,18,6,1,F,1,90029,CA
27255700,87164.0,42,4,5,F,2,64132,MO
19081552,23954.0,69,9,1,F,1,75204,TX
31341203,45192.7,66,5,0,M,2,10014,NY
17712539,7523.1,14,6,2,M,1,90785,CA
29986220,9732.8,23,8,0,M,1,80243,CO
23173091,40032.6,40,3,2,M,4,60648,IL
20447505,59554.5,43,10,2,F,1,07160,NJ
23172683,0.0,20,1,0,F,1,96849,HI
17712253,27111.5,32,9,4,F,2,10209,NY
25892763,4131.7,35,2,3,F,4,90054,CA
13633030,17875.0,19,4,1,F,1,90029,CA
16352376,10420.8,58,8,4,F,4,77076,TX
27268260,18292.0,80,2,0,M,4,32284,FL
23163282,7117.8,40,6,0,F,2,10126,NY
13631480,32551.0,48,8,6,M,2,94150,CA
21810848,81172.0,34,7,1,M,1,28230,NC
21802528,118635.4,44,7,3,F,3,48208,MI
25888317,14691.2,41,8,2,M,2,10152,NY
14995761,20456.7,21,6,2,M,1,90174,CA
28617981,2838.2,24,3,2,M,4,53263,WI
19087586,2227.4,26,5,1,M,1,90168,CA
24538554,70723.8,60,8,3,F,4,60666,IL
13629970,0.0,18,3,1,F,1,19136,PA
19083344,16900.8,68,8,1,M,2,10084,NY
14988358,0.0,19,4,2,F,1,19152,PA
23176984,4098.1,23,4,0,M,1,77086,TX
24534108,7858.8,63,1,2,F,2,78277,TX
14993517,16380.1,45,5,6,M,2,73179,OK
20440590,0.0,20,9,2,F,1,63137,MO
24530274,52416.0,38,6,4,M,3,90027,CA
20450235,11425.5,48,5,4,M,2,02149,MA
25898919,10051.6,45,2,0,F,3,77044,TX
31353761,25113.7,73,3,0,M,2,60624,IL
31352680,42660.4,38,8,0,F,1,90024,CA
13629030,29570.0,50,4,1,F,1,75256,TX
23172700,8945.3,42,4,0,M,1,02158,MA
28631967,17506.9,47,7,1,F,1,10236,NY
27259080,86634.0,30,2,3,F,2,95137,CA
16360488,1287.7,24,3,3,M,1,44126,OH
13629600,57642.0,60,10,2,M,2,28223,NC
25897836,3020.0,51,8,1,F,2,20126,DC
20442300,193794.0,60,7,4,M,3,60625,IL
24537816,16290.0,67,5,2,F,2,44127,OH
29988376,61190.8,29,8,2,F,2,78734,TX
21808192,202521.8,35,5,1,M,1,10019,NY
16349760,10686.9,36,6,5,M,2,10209,NY
31338627,0.0,17,2,0,F,1,10138,NY
17715061,7602.4,79,6,2,F,1,33653,FL
13634900,0.0,16,8,1,F,1,96802,HI
28629069,4053.0,58,8,2,M,2,93769,CA
19078486,24376.8,34,3,3,F,3,37204,TN
19080362,17364.2,32,2,4,M,2,60632,IL
27256100,9252.0,78,10,0,F,3,10105,NY
27269640,18258.0,66,8,0,M,2,80274,CO
28624806,0.0,17,2,1,F,1,74186,OK
17724746,187404.1,54,8,2,M,2,77034,TX
14988556,0.0,17,2,2,F,1,77083,TX
16357344,2792.0,41,11,6,F,2,90048,CA
27257200,0.0,15,9,0,F,1,90105,CA
23176406,5503.2,46,2,2,F,4,78429,TX
27251000,0.0,15,2,0,M,1,10138,NY
19075098,0.0,18,3,1,F,1,94164,CA
17717219,0.0,10,9,2,M,1,90105,CA
13626250,30165.0,38,8,4,M,2,33157,FL
21810512,187704.4,32,5,1,M,1,75310,TX
20448555,85836.0,40,7,4,M,2,78784,TX
13627840,55678.0,44,4,6,M,2,64132,MO
27250060,11574.0,18,5,0,M,1,90785,CA
27269840,284548.0,54,6,0,M,3,75346,TX
20443905,23692.5,68,5,2,M,2,45246,OH
14997158,34905.2,37,7,5,M,2,92173,CA
13625800,29363.0,37,7,4,F,4,94293,CA
29991918,97475.4,58,8,1,M,2,77105,TX
25903498,6213.0,58,5,1,F,4,77061,TX
14996729,0.0,16,8,2,F,1,90106,CA
14989612,0.0,15,7,2,M,1,89194,NV
17724109,0.0,12,4,2,F,1,10160,NY
21806880,0.0,17,5,1,M,1,78707,TX
21800640,129300.6,62,5,1,F,2,60639,IL
19084842,115656.8,57,7,2,M,2,60622,IL
25896278,543.0,88,5,0,M,4,92505,CA
27266860,0.0,15,2,0,M,1,77061,TX
24537114,49768.2,60,8,3,M,2,92817,CA
27254380,47686.0,59,11,1,F,2,60665,IL
19082924,4536.0,65,2,1,M,1,92708,CA
21815280,97424.6,55,8,2,F,2,21207,MD
25891281,4460.4,24,6,0,M,1,77076,TX
23171323,23132.5,38,4,2,F,2,85032,AZ
28631610,5988.8,32,2,3,M,3,85022,AZ
24532668,11662.2,67,5,2,F,2,45246,OH
21804512,76905.4,43,6,1,M,1,94256,CA
14998357,0.0,15,7,2,M,1,96802,HI
20445960,0.0,18,7,2,F,1,14622,NY
25900211,2491.5,24,6,0,F,1,60607,IL
27263840,20302.0,34,6,0,M,4,92806,CA
14987467,0.0,16,8,2,M,1,77058,TX
25899660,3930.0,49,6,0,M,1,90162,CA
24540048,61029.0,54,2,2,M,2,55422,MN
24533604,59508.0,43,1,2,M,1,90015,CA
20440290,28528.5,75,2,2,F,4,19138,PA
13625020,15530.0,58,8,3,M,2,90785,CA
13627630,21198.0,51,1,2,F,2,94103,CA
29976496,0.0,21,6,0,M,1,90112,CA
28630098,0.0,14,6,1,F,1,90106,CA
17725409,39088.4,65,8,2,M,2,77292,TX
17723329,21924.5,15,7,2,F,1,55113,MN
21804224,67529.8,57,10,2,M,2,94103,CA
28621635,0.0,16,1,1,M,1,97237,OR
16350564,6386.7,40,6,3,M,2,10126,NY
31344998,0.0,15,0,0,F,1,94174,CA
19086998,26657.4,39,9,4,M,2,94180,CA
27260860,41680.0,42,4,1,M,2,20126,DC
25898026,1850.2,61,8,1,F,2,53277,WI
27268160,73206.0,65,7,0,M,2,10276,NY
24536538,34056.0,53,1,2,F,1,63166,MO
28630035,589.5,55,3,1,F,2,55422,MN
13634520,20926.0,71,1,1,M,4,10187,NY
17724265,34557.9,19,5,4,F,2,90013,CA
29982040,284231.2,60,10,2,M,3,60625,IL
25905835,1998.0,46,3,1,M,4,92510,CA
27250540,35244.0,44,3,0,M,2,94145,CA
21813520,142253.8,55,8,2,F,2,85734,AZ
14988523,12897.5,32,2,2,M,1,10210,NY
16361532,4852.7,72,12,3,F,2,55177,MN
27252660,21636.0,28,6,2,F,2,10138,NY
31348563,37434.8,40,0,3,F,4,60636,IL
25888051,8327.5,48,5,0,F,1,40504,KY
31337408,0.0,13,2,0,M,1,77058,TX
25900857,15696.3,61,8,1,M,2,60622,IL
14992681,34144.0,62,2,2,F,2,98162,WA
19086382,27494.6,26,5,2,F,2,77159,TX
25900306,4063.0,63,9,1,F,2,92817,CA
24528132,0.0,18,1,2,M,1,77036,TX
14991966,40342.5,38,8,4,M,2,93702,CA
14995453,26804.8,35,5,5,F,2,07139,NJ
29995658,9204.8,32,11,1,F,2,78468,TX
14993638,6990.5,79,9,2,M,2,14667,NY
31339547,70550.2,64,4,0,F,2,98137,WA
16358388,0.0,19,4,3,M,1,94225,CA
25892535,526.1,23,5,0,F,1,94103,CA
14989722,21767.9,41,11,2,M,1,40218,KY
29988112,26558.4,72,12,0,M,2,10084,NY
29982810,5035.8,39,9,0,F,2,78404,TX
28614348,1334.3,67,7,1,M,2,98137,WA
17717102,0.0,11,3,2,M,1,07117,NJ
28624197,1363.5,75,5,1,F,2,14667,NY
13633780,31732.0,36,6,4,M,2,92173,CA
31351047,70150.0,57,7,2,F,2,78738,TX
25894226,0.0,20,2,0,M,1,07117,NJ
27266440,133860.0,58,10,0,F,2,46240,IN
24539508,28036.8,48,6,2,F,1,94299,CA
23173839,28189.1,43,9,0,F,1,07160,NJ
24542892,48326.4,69,1,2,F,2,77292,TX
29977750,66363.0,42,12,3,M,2,33157,FL
27251960,98874.0,47,9,2,F,2,28224,NC
20445540,36489.0,65,2,2,F,2,53217,WI
29989740,0.0,22,7,0,F,1,60607,IL
13626640,30676.0,47,5,6,M,4,90750,CA
21807680,21322.6,18,6,1,M,1,60664,IL
16360668,380.9,21,6,3,F,1,48202,MI
14998038,24227.5,46,5,3,F,2,97203,OR
17715100,8053.5,71,8,2,F,4,92517,CA
24535386,0.0,17,3,2,F,1,10171,NY
29982194,13701.6,89,9,0,F,2,10248,NY
23176712,24072.6,57,3,0,M,2,55422,MN
31348494,76038.0,41,1,0,M,1,90015,CA
17718545,36922.6,70,7,2,M,2,53268,WI
25902073,15995.0,42,9,0,M,1,75286,TX
25896506,2362.8,34,10,0,M,1,90140,CA
21814448,97146.4,52,5,2,F,4,43688,OH
21805312,147152.2,31,4,3,F,2,48212,MI
21804496,80633.8,31,4,1,M,1,28208,NC
23171612,17271.5,65,1,0,F,2,53217,WI
23162619,0.0,22,3,0,F,1,94164,CA
27256320,23836.0,19,6,0,F,1,40230,KY
28621152,6103.4,36,6,4,M,2,10086,NY
13633080,27155.0,23,2,2,M,2,10260,NY
14989062,7599.9,56,4,4,F,3,14686,NY
24539094,41391.0,23,0,2,F,1,10153,NY
20447595,41473.5,63,10,3,M,2,92817,CA
13630510,0.0,15,7,1,M,1,73179,OK
23176729,59877.8,48,4,4,F,4,90106,CA
19086494,46358.2,56,6,1,M,2,46240,IN
19075686,0.0,18,3,1,F,1,10138,NY
25895442,3263.1,86,3,0,M,2,94162,CA
23174485,0.0,22,3,0,F,1,60622,IL
23173261,9104.3,71,7,0,F,1,74168,OK
29986308,33877.8,65,5,0,M,2,10101,NY
21802576,51087.4,66,8,1,M,2,10014,NY
14992791,17903.6,42,2,5,F,4,60636,IL
29977090,64330.2,63,10,2,F,2,77083,TX
21811792,148782.4,35,8,3,M,2,78784,TX
31348080,132576.6,59,9,1,M,2,28223,NC
28613970,4318.0,51,1,3,F,2,87194,NM
17716907,56309.5,29,6,5,M,3,21231,MD
23166325,48942.4,57,3,1,M,3,63152,MO
24537132,38491.2,60,7,3,F,2,92817,CA
28626612,19542.6,51,1,1,M,2,53269,WI
19075560,69623.4,63,3,1,F,2,60639,IL
14993319,0.0,16,8,2,M,1,32235,FL
25898273,4317.0,58,4,2,F,2,60606,IL
23174094,71835.7,55,1,0,F,2,90128,CA
19080250,12153.4,69,9,1,F,2,35233,AL
25897722,6955.0,45,2,1,F,4,73130,OK
21804816,32461.0,24,6,3,M,4,30359,GA
28632219,878.6,28,7,2,F,2,78468,TX
20449425,6586.5,71,8,2,F,4,85046,AZ
31342307,13756.3,74,4,0,F,2,90190,CA
20447610,32076.0,63,9,3,F,2,92817,CA
28629384,3103.8,89,9,1,F,4,90180,CA
16353888,14580.7,61,11,5,F,2,94174,CA
20449200,11356.5,28,4,3,F,4,38168,TN
23179211,6582.4,33,7,0,M,2,20271,DC
31343020,6244.5,61,1,0,M,2,19160,PA
31350932,80019.3,52,2,2,F,2,74186,OK
29975088,0.0,20,5,0,F,1,90785,CA
14988831,3633.3,63,3,2,F,3,85216,AZ
19082980,8131.2,20,2,1,F,1,60606,IL
23175947,24747.0,45,1,2,M,4,76160,TX
27263000,0.0,14,8,0,F,1,94150,CA
19085752,49711.2,57,7,2,F,2,77105,TX
24532560,10405.8,82,0,2,F,1,15263,PA
29991236,12733.6,40,10,2,F,2,78784,TX
25898330,1103.5,24,3,0,F,1,60606,IL
17718350,15515.5,56,3,2,F,2,40564,KY
29987606,26006.2,34,13,0,M,2,90081,CA
23170847,15376.5,54,10,0,F,1,75364,TX
19077268,6445.6,66,6,1,F,2,10014,NY
31359534,50657.5,44,3,1,F,2,97203,OR
21811296,109280.6,32,5,1,F,1,93728,CA
21809216,122415.8,43,6,2,F,2,10171,NY
28619388,838.7,88,8,1,M,2,10248,NY
31341548,16629.0,62,2,0,M,2,55402,MN
29994008,33220.0,42,12,0,F,2,35241,AL
28622181,1156.0,19,4,1,F,1,28223,NC
25890559,3733.3,71,7,0,M,2,10014,NY
20449440,10953.0,24,6,2,F,1,67225,KS
27261080,19476.0,56,8,1,F,2,53277,WI
17719286,34273.2,37,4,4,M,2,46261,IN
24532272,34003.8,71,9,2,M,3,46227,IN
16351680,782.5,74,4,3,F,2,85724,AZ
27262180,17994.0,23,4,2,M,2,78734,TX
31356268,41731.2,28,5,0,F,1,40261,KY
31355187,101906.1,53,3,1,M,2,77105,TX
29978058,0.0,19,11,0,F,1,92705,CA
19076652,117768.0,58,8,1,M,2,85206,AZ
25893390,0.0,22,4,0,F,1,46232,IN
24542424,66461.4,55,2,3,F,3,40561,KY
14998346,43936.2,43,3,7,F,4,96802,HI
